USW00014732,"LA GUARDIA AIRPORT, NY US",12/2/2017,5.59
USW00014732,"LA GUARDIA AIRPORT, NY US",12/3/2017,5.59
USW00014732,"LA GUARDIA AIRPORT, NY US",12/4/2017,7.16
USW00014732,"LA GUARDIA AIRPORT, NY US",12/5/2017,13.42
USW00014732,"LA GUARDIA AIRPORT, NY US",12/6/2017,13.65
USW00014732,"LA GUARDIA AIRPORT, NY US",12/7/2017,15.43
USW00014732,"LA GUARDIA AIRPORT, NY US",12/8/2017,8.95
USW00014732,"LA GUARDIA AIRPORT, NY US",12/9/2017,8.28
USW00014732,"LA GUARDIA AIRPORT, NY US",12/10/2017,12.97
USW00014732,"LA GUARDIA AIRPORT, NY US",12/11/2017,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",12/12/2017,14.99
USW00014732,"LA GUARDIA AIRPORT, NY US",12/13/2017,22.37
USW00014732,"LA GUARDIA AIRPORT, NY US",12/14/2017,12.3
USW00014732,"LA GUARDIA AIRPORT, NY US",12/15/2017,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",12/16/2017,14.54
USW00014732,"LA GUARDIA AIRPORT, NY US",12/17/2017,6.04
USW00014732,"LA GUARDIA AIRPORT, NY US",12/18/2017,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",12/19/2017,14.09
USW00014732,"LA GUARDIA AIRPORT, NY US",12/20/2017,16.55
USW00014732,"LA GUARDIA AIRPORT, NY US",12/21/2017,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",12/22/2017,8.5
USW00014732,"LA GUARDIA AIRPORT, NY US",12/23/2017,8.95
USW00014732,"LA GUARDIA AIRPORT, NY US",12/24/2017,12.3
USW00014732,"LA GUARDIA AIRPORT, NY US",12/25/2017,19.69
USW00014732,"LA GUARDIA AIRPORT, NY US",12/26/2017,15.88
USW00014732,"LA GUARDIA AIRPORT, NY US",12/27/2017,13.65
USW00014732,"LA GUARDIA AIRPORT, NY US",12/28/2017,17.9
USW00014732,"LA GUARDIA AIRPORT, NY US",12/29/2017,12.97
USW00014732,"LA GUARDIA AIRPORT, NY US",12/30/2017,9.4
